Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label,StatScore,TempScore,FinalScore,FraudFlag
19557649,1711933955,2024-04-01 01:12:35,0.25,0,770.846136240245,0.0023817005213996,7.34369857840908,3505.52,0.25,0.25,0.0095268020474911,0.0,0.0,-0.0278720463605908,-0.0278720463605908,-0.434136811958802,-0.7720706989145539,-0.7729268195142854,0.1257521535870009,0,0.019548122149538296,0.05454249274213286,0.06902860884304225,0
19557649,1711933955,2024-04-01 01:12:35,0.5,0,1541.69227248049,0.0006087651320667,1.87705699972575,3505.52,0.5,0.5,0.0012175302616983,0.0,0.0,0.1631097571193371,0.1631097571193371,-0.4341368135874057,-0.7720706989145539,-0.7729268195142854,0.1699370049759454,0,0.023089061059272168,0.1549532599978441,0.10820107841365587,0
19557650,1711933967,2024-04-01 01:12:47,1.0,0,3083.38454496098,0.013932579,42.9594987600479,3505.52,1.0,1.0,0.0139325789860674,12.0,1.0,0.545073364079193,0.545073364079193,-0.4341368110952769,0.2684558494878098,0.2838503468984646,0.2651048525084746,0,0.01990385761942721,0.2451067644385586,0.16302483693887246,0
19557650,1711933967,2024-04-01 01:12:47,0.0,0,0.0,0.0074526716921329,22.9794527141908,3505.52,0.0,0.0,7452671.6921329,0.0,0.0,-0.2188538498405188,-0.2188538498405188,1.0265746438791916,-0.7720706989145539,-0.7729268195142854,0.2078833699742104,0,0.04006045573362803,0.05263157917317579,0.10970384611777052,0
19557650,1711933967,2024-04-01 01:12:47,0.37,0,1140.85228163556,0.0032675174349352,10.07501275927,3505.52,0.37,0.37,0.0088311281786596,0.0,0.0,0.0637992193097745,0.0637992193097745,-0.434136812095153,-0.7720706989145539,-0.7729268195142854,0.1644611063619633,0,0.020488805948824542,0.05206564822893849,0.08439309457010283,0
19557651,1711933979,2024-04-01 01:12:59,0.0,0,0.0,0.0006730082932404,2.0751433700082,3505.52,0.0,0.0,673008.2932403999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3022282895172831,-0.7720706989145539,-0.7729268195142854,0.014065863041588,0,0.021094842185406876,0.05263157918794866,0.024590597928387685,0
19557651,1711933979,2024-04-01 01:12:59,0.5,0,1541.69227248049,0.001961056162525,6.04669026333009,3505.52,0.5,0.5,0.0039221123172057,12.0,1.0,0.1631097571193371,0.1631097571193371,-0.4341368130573121,0.2684558494878098,0.2838503468984646,0.1726362165539128,0,0.009902876627046017,0.08885116056460154,0.09078586938530385,0
19557651,1711933979,2024-04-01 01:12:59,0.0,0,0.0,0.0006730082932404,2.0751433700082,3505.52,0.0,0.0,673008.2932403999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3022282895172831,-0.7720706989145539,-0.7729268195142854,0.014065863041588,0,0.021094842185406876,0.05263157917605935,0.024590597926009823,0
19557651,1711933979,2024-04-01 01:12:59,0.35,0,1079.18459073634,0.0030545257331691,9.41827743783941,3505.52,0.35,0.35,0.0087272163555482,0.0,0.0,0.0485206750313803,0.0485206750313803,-0.4341368121155196,-0.7720706989145539,-0.7729268195142854,0.1588207384212225,0,0.020088766707607675,0.04381372299508706,0.08032654665054947,0
19557651,1711933979,2024-04-01 01:12:59,0.0,0,0.0,0.0022515198739238,6.94230158192939,3505.52,0.0,0.0,2251519.8739238,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0071573975590181,-0.7720706989145539,-0.7729268195142854,0.0050204328534508,0,0.01336897945066698,0.05263157919535613,0.01788208076071834,0
19557652,1711933991,2024-04-01 01:13:11,0.0,0,0.0,0.0043914560457572,13.5405477013634,3505.52,0.0,0.0,4391456.0457572,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.4265813859059847,0.2684558494878098,0.2838503468984646,0.0473048599928143,0,0.01116460398040231,0.05263157919535613,0.03391410142835788,0
19557652,1711933991,2024-04-01 01:13:11,0.1995,0,615.135216719715,0.002474417918285,7.62958196701476,3505.52,0.1995,0.1995,0.0124030972725909,0.0,0.0,-0.0664503706635363,-0.0664503706635363,-0.4341368113950529,-0.7720706989145539,-0.7729268195142854,0.1153729011281823,0,0.020558221220196696,0.00038627480698256425,0.05444970390074811,0
19557654,1711934015,2024-04-01 01:13:35,0.1365454999999999,0,421.022284383969,0.0022756880126574,7.01682124738102,3505.52,0.1365454999999999,0.1365454999999999,0.01666615154649,0.0,0.0,-0.1145430264522448,-0.1145430264522448,-0.4341368105595012,-0.7720706989145539,-0.7729268195142854,0.1106095271768903,0,0.021817434720557326,0.015834233661809062,0.056137631491340864,0
19557654,1711934015,2024-04-01 01:13:35,0.0,0,0.0,0.0043799269472756,13.5049990572878,3505.52,0.0,0.0,4379926.947275599,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.424321701467334,-0.7720706989145539,-0.7729268195142854,0.0347200705245952,0,0.024291622915901846,0.052631579201426346,0.03413099321648409,0
19557654,1711934015,2024-04-01 01:13:35,0.5,0,1541.69227248049,0.00412026652,12.7043661088882,3505.52,0.5,0.5,0.0082405330235189,0.0,0.0,0.1631097571193371,0.1631097571193371,-0.4341368122109086,-0.7720706989145539,-0.7729268195142854,0.1699370049759454,0,0.02308906102323124,0.06682152045116135,0.09057473048990294,0
19557654,1711934015,2024-04-01 01:13:35,0.0,0,0.0,0.004610560088302,14.2161297198844,3505.52,0.0,0.0,4610560.088302,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.469525419749924,1.3089823978901738,1.3406275133112149,0.2110540801284641,0,0.039533193440414574,0.05263157922645978,0.11076122527284343,0
19557655,1711934027,2024-04-01 01:13:47,0.25,0,770.846136240245,0.0018312739277648,5.64652172645999,3505.52,0.25,0.25,0.0073250956817588,0.0,0.0,-0.0278720463605908,-0.0278720463605908,-0.4341368123903329,-0.7720706989145539,-0.7729268195142854,0.1257521535870009,0,0.019548122160837105,0.012248831044597617,0.06056987650805473,0
19557655,1711934027,2024-04-01 01:13:47,0.4,0,1233.35381798439,0.0018293645813562,5.64063447725295,3505.52,0.4,0.4,0.0045734114419569,0.0,0.0,0.0867170357273659,0.0867170357273659,-0.4341368129296585,-0.7720706989145539,-0.7729268195142854,0.1683720639456865,0,0.021088864833299668,0.04185862152235237,0.08415609581606494,0
19557655,1711934027,2024-04-01 01:13:47,0.2,0,616.676908992196,0.0025291709752732,7.79840669672137,3505.52,0.2,0.2,0.0126458548131367,0.0,0.0,-0.0660684070565764,-0.0660684070565764,-0.4341368113474728,-0.7720706989145539,-0.7729268195142854,0.1144804910586062,0,0.02054822023790715,0.007415887735948405,0.05549466206579502,0
19557655,1711934027,2024-04-01 01:13:47,0.1,0,308.338454496098,0.0032466293759457,10.0106068410075,3505.52,0.1,0.1,0.032466293434794,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.4341368074626993,0.2684558494878098,0.2838503468984646,0.1238468777947057,0,0.009362231926595835,0.030499083145593037,0.059383460517639215,0
19557656,1711934039,2024-04-01 01:13:59,0.0,0,0.0,0.0307916151774619,94.942390352572,3505.52,0.0,0.0,30791615.1774619,0.0,0.0,-0.2188538498405188,-0.2188538498405188,5.600969380164456,-0.7720706989145539,-0.7729268195142854,0.5495789546334865,0,0.15983216751621668,0.05263157923730984,0.2942907647073433,0
19557656,1711934039,2024-04-01 01:13:59,0.562,0,1732.86211426807,0.0031526146367277,9.72072324710416,3505.52,0.562,0.562,0.0056096345749431,0.0,0.0,0.2104732443823593,0.2104732443823593,-0.4341368127265604,-0.7720706989145539,-0.7729268195142854,0.2041778516204648,0,0.024329182686158,0.07687215505091405,0.10677724473283193,0
19557656,1711934039,2024-04-01 01:13:59,0.0,0,0.0,0.0006292957643798,1.94036083409817,3505.52,0.0,0.0,629295.7643798,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.310795873652158,-0.7720706989145539,-0.7729268195142854,0.0104915700389851,0,0.02131916786712726,0.052631579175897836,0.02325061099762451,0
19557656,1711934039,2024-04-01 01:13:59,0.0,0,0.0,0.0006292957643798,1.94036083409817,3505.52,0.0,0.0,629295.7643798,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.310795873652158,0.2684558494878098,0.2838503468984646,0.0475234565123722,0,0.008132983448780592,0.052631579175897836,0.03278889181964068,0
19557656,1711934039,2024-04-01 01:13:59,0.1495,0,460.965989471666,0.0025261238263449,7.78901116480974,3505.52,0.1495,0.1495,0.0168971492270752,0.0,0.0,-0.1046467313595219,-0.1046467313595219,-0.434136810514226,-0.7720706989145539,-0.7729268195142854,0.1104912205543917,0,0.02155831930150927,0.005621487231551582,0.05394411338867071,0
19557657,1711934051,2024-04-01 01:14:11,0.0,0,0.0,0.0037969064816673,11.7073227642351,3505.52,0.0,0.0,3796906.4816673,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3100506441376969,-0.7720706989145539,-0.7729268195142854,0.0092198046240171,0,0.021299655468271533,0.05263157915646536,0.022734099868208527,0
19557657,1711934051,2024-04-01 01:14:11,0.1,0,308.338454496098,0.0031667002758699,9.76415468914105,3505.52,0.1,0.1,0.0316670024420289,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.434136807619359,0.2684558494878098,0.2838503468984646,0.1238468777947057,0,0.00936223193069767,0.016919438884715518,0.05666753166710445,0
19557658,1711934063,2024-04-01 01:14:23,0.8,0,2466.70763596878,0.000660891,2.03778109530381,3505.52,0.8,0.8,0.0008261137489673,0.0,0.0,0.3922879212952507,0.3922879212952507,-0.4341368136641227,-0.7720706989145539,-0.7729268195142854,0.2742195027244217,0,0.02908964968753283,0.1720769045469819,0.1557390418741782,0
19557658,1711934063,2024-04-01 01:14:23,0.0,0,0.0,0.0040641434517047,12.5313171074909,3505.52,0.0,0.0,4064143.4517047,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3624286530157913,-0.7720706989145539,-0.7729268195142854,0.0149113675674953,0,0.022671072703721453,0.05263157916109295,0.025559291940705293,0
19557658,1711934063,2024-04-01 01:14:23,0.0,0,0.0,0.0041350469364988,12.7499398166889,3505.52,0.0,0.0,4135046.9364988,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3763256200241864,0.2684558494878098,0.2838503468984646,0.0403259522087231,0,0.00984875358846695,0.05263157916109295,0.03059619815109461,0
19557658,1711934063,2024-04-01 01:14:23,2.0,0,6166.76908992196,0.0139031204268577,42.8686666509044,3505.52,2.0,2.0,0.006951560209953,0.0,0.0,1.309000577998905,1.309000577998905,-0.4341368124635452,-0.7720706989145539,-0.7729268195142854,0.466092674078136,0,0.05309200416110595,0.3374092589228299,0.27515572308026276,0
19557659,1711934075,2024-04-01 01:14:35,0.5,0,1541.69227248049,0.0019371418260912,5.97295316796713,3505.52,0.5,0.5,0.0038742836444338,12.0,1.0,0.1631097571193371,0.1631097571193371,-0.4341368130666864,0.2684558494878098,0.2838503468984646,0.1726362165539128,0,0.009902876627291465,0.039736197149054485,0.0809628767022926,0
19557660,1711934087,2024-04-01 01:14:47,0.99521672173146,0,3068.63585867352,0.004974210653068,15.3374042510504,3505.52,0.99521672173146,0.99521672173146,0.004998118037462,0.0,0.0,0.5414192876381047,0.5414192876381047,-0.4341368128464167,-0.7720706989145539,-0.7729268195142854,0.2889087967658171,0,0.03299436713304277,0.10714298483149738,0.15018986252584343,0
19557660,1711934087,2024-04-01 01:14:47,0.2,0,616.676908992196,0.0025819784991906,7.96123259982612,3505.52,0.2,0.2,0.0129098924314035,0.0,0.0,-0.0660684070565764,-0.0660684070565764,-0.4341368112957218,-0.7720706989145539,-0.7729268195142854,0.1144804910586062,0,0.020548220236552155,0.021473499743223906,0.05830618446670813,0
19557660,1711934087,2024-04-01 01:14:47,0.15,0,462.507681744147,0.0025962612496619,8.00527181188871,3505.52,0.15,0.15,0.0173084082156899,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.4341368104336199,-0.7720706989145539,-0.7729268195142854,0.1096038597037813,0,0.021548318318355006,0.027986391330022196,0.05805814947485896,0
19557660,1711934087,2024-04-01 01:14:47,0.8,0,2466.70763596878,0.00439759795,13.5594855539821,3505.52,0.8,0.8,0.0054969974306287,12.0,1.0,0.3922879212952507,0.3922879212952507,-0.4341368127486372,0.2684558494878098,0.2838503468984646,0.2528066151148966,0,0.015903465245215947,0.06421847899065052,0.12032772794217514,0
19557660,1711934087,2024-04-01 01:14:47,2.772,0,8547.14195863184,0.0022864203517175,7.0499131757701,3505.52,2.772,2.772,0.0008248269664114,0.0,0.0,1.8987523871449223,1.8987523871449223,-0.4341368136643749,-0.7720706989145539,-0.7729268195142854,0.5654348822812756,0,0.06853351892410248,0.24729438655128105,0.30304623779240747,0
19557662,1711934111,2024-04-01 01:15:11,0.0,0,0.0,0.0044651119165898,13.7676570751343,3505.52,0.0,0.0,4465111.916589799,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.4410178160745118,-0.7720706989145539,-0.7729268195142854,0.0390007627180859,0,0.024728778505199306,0.05263157935807636,0.03601813236092936,0
19557662,1711934111,2024-04-01 01:15:11,0.0,0,0.0,0.0023868351486492,7.35953060871475,3505.52,0.0,0.0,2386835.1486492,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0336789700043159,-0.7720706989145539,-0.7729268195142854,0.0060019290449931,0,0.014063395720811351,0.05263157935560422,0.018552445777442625,0
19557662,1711934111,2024-04-01 01:15:11,0.0,0,0.0,0.0038295391301418,11.8079417682025,3505.52,0.0,0.0,3829539.1301418,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.3164465898456351,1.3089823978901738,1.3406275133112149,0.1723275060747753,0,0.0355251192464937,0.052631579354327065,0.093667365999373,0
19557663,1711934123,2024-04-01 01:15:23,0.0,0,0.0,0.0030807240857246,9.49905703321241,3505.52,0.0,0.0,3080724.0857246,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1696800663401273,-0.7720706989145539,-0.7729268195142854,0.0013290381706733,0,0.017624322368273517,0.052631579354327065,0.01810766008644414,0
19557663,1711934123,2024-04-01 01:15:23,0.0,0,0.0,0.0024591067387616,7.58237171270707,3505.52,0.0,0.0,2459106.7387616,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0478440834166238,0.2684558494878098,0.2838503468984646,0.0274101328434776,0,0.001248097502452828,0.052631579346588304,0.021989608007689832,0
19557664,1711934135,2024-04-01 01:15:35,0.0,0,0.0,0.0039513479170144,12.1835250990861,3505.52,0.0,0.0,3951347.9170144,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3403209127709027,-0.7720706989145539,-0.7729268195142854,0.0117141617169589,0,0.02209222412474521,0.052631579346588304,0.024048870205999308,0
19557664,1711934135,2024-04-01 01:15:35,0.0,0,0.0,0.0040144027504913,12.3779473981138,3505.52,0.0,0.0,4014402.7504913,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3526795569629755,-0.7720706989145539,-0.7729268195142854,0.0131512210378282,0,0.02241581140908144,0.052631579346588304,0.024753128848081517,0
19557664,1711934135,2024-04-01 01:15:35,0.13,0,400.839990844927,0.0030447380010649,9.38809809593898,3505.52,0.13,0.13,0.023421061366491,12.0,1.0,-0.1195433120309562,-0.1195433120309562,-0.43413680923555,0.2684558494878098,0.2838503468984646,0.1214448194038048,0,0.00876217311038931,0.036431911359999854,0.05936917927767762,0
19557664,1711934135,2024-04-01 01:15:35,0.0,0,0.0,0.0005923333914647,1.82639162470659,3505.52,0.0,0.0,592333.3914646999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3180404382662217,-0.7720706989145539,-0.7729268195142854,0.0101811388319604,0,0.021508852832017415,0.0526315793463013,0.023202312534851388,0
19557665,1711934147,2024-04-01 01:15:47,0.0,0,0.0,0.0020845605011287,6.4275016322165,3505.52,0.0,0.0,2084560.5011287,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0255663663323288,-0.7720706989145539,-0.7729268195142854,0.0077202103878545,0,0.013850982825811242,0.052631579344808437,0.019154793154427988,0
19557665,1711934147,2024-04-01 01:15:47,0.0,0,0.0,0.0032589045460002,10.0484559106403,3505.52,0.0,0.0,3258904.5460002,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2046031450178723,0.2684558494878098,0.2838503468984646,0.033152053282693,0,0.0053525314719315275,0.05263157933144132,0.02592814976813808,0
19557666,1711934159,2024-04-01 01:15:59,0.0,0,0.0,0.0026614594767171,8.20630301754944,3505.52,0.0,0.0,2661459.4767171,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0875048889693007,-0.7720706989145539,-0.7729268195142854,0.0044491063704073,0,0.015472723691913035,0.05263157933144132,0.0184950478912164,0
19557666,1711934159,2024-04-01 01:15:59,0.1,0,308.338454496098,0.0021192533241399,6.53447294651045,3505.52,0.1,0.1,0.0211925330294736,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368096723378,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.022548416402797634,0.03886668126683545,0.06019685247916263,0
19557666,1711934159,2024-04-01 01:15:59,0.0,0,0.0,0.0022899901876154,7.06092035260572,3505.52,0.0,0.0,2289990.1876154,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0146975160980051,-0.7720706989145539,-0.7729268195142854,0.0056174362869442,0,0.013566402925579308,0.05263157928451583,0.018199851541912573,0
19557666,1711934159,2024-04-01 01:15:59,0.0,0,0.0,0.0028892752461996,8.90874664027036,3505.52,0.0,0.0,2889275.2461996,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1321564070390286,-0.7720706989145539,-0.7729268195142854,0.0004461383340799,0,0.016641837653697065,0.05263157926640912,0.01736150624839261,0
19557666,1711934159,2024-04-01 01:15:59,0.7,0,2158.36918147269,0.0033356587225,10.2851185522208,3505.52,0.7,0.7,0.0047652267396211,12.0,1.0,0.3158951999032794,0.3158951999032794,-0.4341368128920629,0.2684558494878098,0.2838503468984646,0.2419817099019499,0,0.013903269040220607,0.09923200474346303,0.12220039252556081,0
19557666,1711934159,2024-04-01 01:15:59,0.3,0,925.015363488294,0.0021321551587675,6.57425426400274,3505.52,0.3,0.3,0.0071071838388677,0.0,0.0,0.0103243143353947,0.0103243143353947,-0.4341368124330432,-0.7720706989145539,-0.7729268195142854,0.1483624644910242,0,0.019088668611546084,0.011138508696031493,0.0692081549802344,0
19557666,1711934159,2024-04-01 01:15:59,0.43,0,1325.85535433322,0.0026572869185761,8.19343741626471,3505.52,0.43,0.43,0.0061797370055729,0.0,0.0,0.1096348521449572,0.1096348521449572,-0.4341368126148213,-0.7720706989145539,-0.7729268195142854,0.179349929060946,0,0.021688923687681452,0.033880573199622975,0.08719165573937558,0
19557666,1711934159,2024-04-01 01:15:59,0.1,0,308.338454496098,0.0016549488472081,5.10284369818256,3505.52,0.1,0.1,0.0165494883065861,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.434136810582367,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.022548416426624987,0.029404933502262993,0.05830450293577907,0
19557667,1711934171,2024-04-01 01:16:11,0.0,0,0.0,0.0101464255169133,31.2853316254483,3505.52,0.0,0.0,10146425.5169133,0.0,0.0,-0.2188538498405188,-0.2188538498405188,1.554545986055397,-0.7720706989145539,-0.7729268195142854,0.3732821854533724,0,0.05388436798216893,0.05263157887282801,0.18139293714878213,0
19557667,1711934171,2024-04-01 01:16:11,0.18954,0,584.424706651904,0.0025509833901538,7.86566275965257,3505.52,0.18954,0.18954,0.0134588127925239,0.0,0.0,-0.0740590857141766,-0.0740590857141766,-0.4341368111881344,-0.7720706989145539,-0.7729268195142854,0.1196121133803418,0,0.0207574407571705,0.04970835223819383,0.0660894921026437,0
19557667,1711934171,2024-04-01 01:16:11,0.0,0,0.0,0.0040396183809885,12.4556968834803,3505.52,0.0,0.0,4039618.3809885,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3576217792829795,0.2684558494878098,0.2838503468984646,0.0400595061626426,0,0.009359029559031205,0.0526315789309757,0.03029373007486466,0
19557667,1711934171,2024-04-01 01:16:11,0.0,0,0.0,0.0041396690527834,12.7641915786059,3505.52,0.0,0.0,4139669.0527834,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3772315472533288,-0.7720706989145539,-0.7729268195142854,0.0161032287650579,0,0.023058657965680344,0.0526315789309757,0.02619107047849044,0
19557668,1711934183,2024-04-01 01:16:23,0.0,0,0.0,0.0052305057782802,16.1276606790785,3505.52,0.0,0.0,5230505.7782802,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.5910337606395476,-0.7720706989145539,-0.7729268195142854,0.0996942817980539,0,0.028656656948376092,0.0526315789309757,0.061866691284767135,0
19557668,1711934183,2024-04-01 01:16:23,0.0,0,0.0,0.0039061868709781,12.0442762277036,3505.52,0.0,0.0,3906186.8709781,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3314694216396333,0.2684558494878098,0.2838503468984646,0.0388116600310358,0,0.00867428046703708,0.0526315789309757,0.029520691985424292,0
19557669,1711934195,2024-04-01 01:16:35,0.0,0,0.0,0.003234090401099,9.97194435975541,3505.52,0.0,0.0,3234090.401099,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1997396132177795,-0.7720706989145539,-0.7729268195142854,0.0016551510748077,0,0.01841137368161712,0.0526315789309757,0.018552925688765067,0
19557669,1711934195,2024-04-01 01:16:35,0.2,0,616.676908992196,0.0025319469870787,7.80696620861919,3505.52,0.2,0.2,0.0126597348720948,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.4341368113447523,0.2684558494878098,0.2838503468984646,0.1238383849756785,0,0.007362035819489252,0.04530859236933298,0.0615418867919337,0
19557669,1711934195,2024-04-01 01:16:35,1.379947696719619,0,4254.90940091977,0.0024565028391994,7.57434288904026,3505.52,1.379947696719619,1.379947696719619,0.001780141988902,0.0,0.0,0.8353257494694232,0.8353257494694232,-0.4341368134771347,-0.7720706989145539,-0.7729268195142854,0.3876466235675643,0,0.040689741525159515,0.3746611950317059,0.24626678504343075,0
19557670,1711934207,2024-04-01 01:16:47,0.471,0,1452.27412067662,0.00208968485725,6.44330199268386,3505.52,0.471,0.471,0.0044366982013021,0.0,0.0,0.1409558679156654,0.1409558679156654,-0.434136812956454,-0.7720706989145539,-0.7729268195142854,0.1810716673705238,0,0.02250900414221422,0.07546325403726263,0.09652491941254773,0
19557670,1711934207,2024-04-01 01:16:47,0.1,0,308.338454496098,0.0031537370522484,9.72418408577376,3505.52,0.1,0.1,0.0315373702071102,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368076447667,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.02254841634970959,0.026120186537698528,0.05764755351210002,0
19557670,1711934207,2024-04-01 01:16:47,0.0,0,0.0,0.0015055083513694,4.64206118292232,3505.52,0.0,0.0,1505508.3513693998,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.1390596402484624,-0.7720706989145539,-0.7729268195142854,0.0255939771451682,0,0.016822585513467415,0.05263157920580021,0.02749294090461429,0
19557670,1711934207,2024-04-01 01:16:47,0.0,0,0.0,0.0042524222301669,13.1118529831452,3505.52,0.0,0.0,4252422.2301669,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.399330985535389,-0.7720706989145539,-0.7729268195142854,0.0252202885562283,0,0.023637289173756956,0.05263157920580021,0.030069346933154145,0
19557670,1711934207,2024-04-01 01:16:47,0.45,0,1387.52304523244,0.0027826990989556,8.58013139499677,3505.52,0.45,0.45,0.0061837757617151,12.0,1.0,0.1249133964233515,0.1249133964233515,-0.4341368126140297,0.2684558494878098,0.2838503468984646,0.1835251864085055,0,0.008902778511064193,0.05700516696809882,0.08837221936144764,0
19557671,1711934219,2024-04-01 01:16:59,0.0,0,0.0,0.0038219390727867,11.784507868813,3505.52,0.0,0.0,3821939.0727867,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3149569910391386,-0.7720706989145539,-0.7729268195142854,0.0099530747746481,0,0.02142811870786115,0.052631579227276924,0.023078793238459086,0
19557671,1711934219,2024-04-01 01:16:59,0.0,0,0.0,0.0018685722844333,5.76152690296436,3505.52,0.0,0.0,1868572.2844333,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0678997034078545,0.2684558494878098,0.2838503468984646,0.0388119264228752,0,0.0017732152668111973,0.052631579227276924,0.026760372521329942,0
19557672,1711934231,2024-04-01 01:17:11,0.0,0,0.0,0.0008226919999683,2.53667579796547,3505.52,0.0,0.0,822691.9999682999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2728905279089144,-0.7720706989145539,-0.7729268195142854,0.0200688250613547,0,0.020326689428533665,0.052631579180171105,0.026684521631989568,0
19557672,1711934231,2024-04-01 01:17:11,0.0,0,0.0,0.0025116453990622,7.74436860589085,3505.52,0.0,0.0,2511645.3990621995,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0581415748725509,-0.7720706989145539,-0.7729268195142854,0.0089605652918496,0,0.014703901892368572,0.052631579153903,0.01999210270446787,0
19557672,1711934231,2024-04-01 01:17:11,0.0,0,0.0,0.0009972044524159,3.07476479674562,3505.52,0.0,0.0,997204.4524158998,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2386863727639163,0.2684558494878098,0.2838503468984646,0.0520795297838918,0,0.006244935115595772,0.05263157910674321,0.03385610178114368,0
19557673,1711934243,2024-04-01 01:17:23,0.4,0,1233.35381798439,0.003256510271549,10.0410734418011,3505.52,0.4,0.4,0.0081412756585193,12.0,1.0,0.0867170357273659,0.0867170357273659,-0.434136812230363,0.2684558494878098,0.2838503468984646,0.1760096685740487,0,0.007902680396643288,0.0793396657444916,0.08943287273717512,0
19557674,1711934255,2024-04-01 01:17:35,0.33,0,1017.51689983712,0.0028855344350718,8.8972122810534,3505.52,0.33,0.33,0.0087440437161447,12.0,1.0,0.0332421307529861,0.0332421307529861,-0.4341368121122214,0.2684558494878098,0.2838503468984646,0.1629246062925348,0,0.006502543047424516,0.04603896095191738,0.07697865192636721,0
19557676,1711934279,2024-04-01 01:17:59,0.0,0,0.0,0.004522716,13.9452726156477,3505.52,0.0,0.0,4522716.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.4523081221719493,-0.7720706989145539,-0.7729268195142854,0.0434094874791846,0,0.025024393415104876,0.052631579154898495,0.03789986818869549,0
19557676,1711934279,2024-04-01 01:17:59,0.0,0,0.0,0.0003957110723909,1.22012940488009,3505.52,0.0,0.0,395711.0723909,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.3565780910941133,1.3089823978901738,1.3406275133112149,0.1782843357292023,0,0.03657588527741972,0.052631579154898495,0.0964704042336285,0
19557676,1711934279,2024-04-01 01:17:59,2.0,0,6166.76908992196,0.0046654536602264,14.3853877111739,3505.52,2.0,2.0,0.0023327268289468,0.0,0.0,1.309000577998905,1.309000577998905,-0.434136813368829,-0.7720706989145539,-0.7729268195142854,0.466092674078136,0,0.05309200418480907,0.342281912793584,0.27613025386389484,0
19557676,1711934279,2024-04-01 01:17:59,0.0,0,0.0,0.0017142261365886,5.28561837612547,3505.52,0.0,0.0,1714226.1365885998,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0981512958464979,-0.7720706989145539,-0.7729268195142854,0.020635175865132,0,0.015751479341464026,0.052631579273457386,0.025080977937329888,0
